4/29/2015,5.29E-10,7.90E-10
4/30/2015,6.72E-09,1.00E-08
5/1/2015,1.17E-08,1.75E-08
5/2/2015,1.42E-08,2.12E-08
5/3/2015,1.35E-08,2.02E-08
5/4/2015,1.10E-08,1.64E-08
5/5/2015,8.34E-09,1.25E-08
5/6/2015,6.93E-09,1.03E-08
5/7/2015,6.31E-09,9.42E-09
5/8/2015,5.61E-09,8.37E-09
5/9/2015,4.23E-09,6.31E-09
5/10/2015,2.77E-09,4.14E-09
5/11/2015,2.14E-09,3.20E-09
5/12/2015,2.91E-09,4.35E-09
5/13/2015,4.35E-09,6.49E-09
5/14/2015,5.40E-09,8.06E-09
5/15/2015,5.27E-09,7.87E-09
5/16/2015,4.23E-09,6.32E-09
5/17/2015,2.81E-09,4.19E-09
5/18/2015,1.50E-09,2.24E-09
5/19/2015,8.38E-10,1.25E-09
5/20/2015,1.19E-09,1.78E-09
5/21/2015,2.27E-09,3.39E-09
5/22/2015,3.64E-09,5.44E-09
5/23/2015,4.88E-09,7.28E-09
5/24/2015,5.63E-09,8.40E-09
5/25/2015,5.94E-09,8.87E-09
5/26/2015,5.97E-09,8.91E-09
5/27/2015,5.85E-09,8.73E-09
5/28/2015,0,0
5/29/2015,0,0
5/30/2015,0,0
5/31/2015,0,0
6/1/2015,0,0
6/2/2015,0,0
6/3/2015,0,0
6/4/2015,0,0
6/5/2015,0,0
6/6/2015,0,0
6/7/2015,0,0
6/8/2015,0,0
6/9/2015,0,0
6/10/2015,0,0
6/11/2015,0,0
6/12/2015,0,0
6/13/2015,0,0
6/14/2015,0,0
6/15/2015,0,0
6/16/2015,0,0
6/17/2015,0,0
6/18/2015,0,0
6/19/2015,0,0
6/20/2015,0,0
6/21/2015,0,0
6/22/2015,0,0
6/23/2015,0,0
6/24/2015,0,0
6/25/2015,0,0
6/26/2015,0,0
6/27/2015,0,0
6/28/2015,0,0
6/29/2015,0,0
6/30/2015,0,0
7/1/2015,0,0
7/2/2015,0,0
7/3/2015,0,0
7/4/2015,0,0
7/5/2015,0,0
7/6/2015,0,0
7/7/2015,0,0
7/8/2015,0,0
7/9/2015,0,0
7/10/2015,0,0
7/11/2015,0,0
7/12/2015,0,0
7/13/2015,0,0
7/14/2015,0,0
7/15/2015,0,0
7/16/2015,0,0
7/17/2015,0,0
7/18/2015,0,0
7/19/2015,0,0
7/20/2015,0,0
7/21/2015,0,0
7/22/2015,0,0
7/23/2015,0,0
7/24/2015,0,0
7/25/2015,0,0
7/26/2015,0,0
7/27/2015,0,0
7/28/2015,0,0
7/29/2015,0,0
7/30/2015,0,0
7/31/2015,0,0
8/1/2015,0,0
8/2/2015,0,0
8/3/2015,0,0
8/4/2015,0,0
8/5/2015,0,0
8/6/2015,0,0
8/7/2015,0,0
8/8/2015,0,0
8/9/2015,0,0
8/10/2015,0,0
8/11/2015,0,0
8/12/2015,0,0
8/13/2015,0,0
8/14/2015,0,0
8/15/2015,0,0
8/16/2015,0,0
8/17/2015,0,0
8/18/2015,0,0
8/19/2015,0,0
8/20/2015,0,0
8/21/2015,0,0
8/22/2015,0,0
8/23/2015,0,0
8/24/2015,0,0
8/25/2015,0,0
8/26/2015,0,0
8/27/2015,0,0
8/28/2015,0,0
8/29/2015,0,0
8/30/2015,0,0
8/31/2015,0,0
9/1/2015,0,0
