"04/29/2015",4.16e-09,2.7872e-09
"04/30/2015",4.54e-09,3.0418e-09
"05/01/2015",7.79e-09,5.2193e-09
"05/02/2015",1.677e-08,1.12359e-08
"05/03/2015",3.234e-08,2.16678e-08
"05/04/2015",4.725e-08,3.16575e-08
"05/05/2015",5.223e-08,3.49941e-08
"05/06/2015",4.155e-08,2.78385e-08
"05/07/2015",2.35e-08,1.5745e-08
"05/08/2015",9.9e-09,6.633e-09
"05/09/2015",9.13e-09,6.1171e-09
"05/10/2015",1.577e-08,1.05659e-08
"05/11/2015",2.093e-08,1.40231e-08
"05/12/2015",1.806e-08,1.21002e-08
"05/13/2015",9.89e-09,6.6263e-09
"05/14/2015",1.46e-09,9.782e-10
"05/15/2015",0,0
"05/16/2015",0,0
"05/17/2015",0,0
"05/18/2015",0,0
"05/19/2015",2.24e-09,1.5008e-09
"05/20/2015",3.92e-09,2.6264e-09
"05/21/2015",4.69e-09,3.1423e-09
"05/22/2015",4.8e-09,3.216e-09
"05/23/2015",4.47e-09,2.9949e-09
"05/24/2015",3.94e-09,2.6398e-09
"05/25/2015",3.26e-09,2.1842e-09
"05/26/2015",2.5e-09,1.675e-09
"05/27/2015",1.69e-09,1.1323e-09
"05/28/2015",0,0
"05/29/2015",0,0
"05/30/2015",0,0
"05/31/2015",0,0
"06/01/2015",0,0
"06/02/2015",0,0
"06/03/2015",0,0
"06/04/2015",0,0
"06/05/2015",0,0
"06/06/2015",0,0
"06/07/2015",0,0
"06/08/2015",0,0
"06/09/2015",0,0
"06/10/2015",0,0
"06/11/2015",0,0
"06/12/2015",0,0
"06/13/2015",0,0
"06/14/2015",0,0
"06/15/2015",0,0
"06/16/2015",0,0
"06/17/2015",0,0
"06/18/2015",0,0
"06/19/2015",0,0
"06/20/2015",0,0
"06/21/2015",0,0
"06/22/2015",0,0
"06/23/2015",0,0
"06/24/2015",0,0
"06/25/2015",0,0
"06/26/2015",0,0
"06/27/2015",0,0
"06/28/2015",0,0
"06/29/2015",0,0
"06/30/2015",0,0
"07/01/2015",0,0
"07/02/2015",0,0
"07/03/2015",0,0
"07/04/2015",0,0
"07/05/2015",0,0
"07/06/2015",0,0
"07/07/2015",0,0
"07/08/2015",0,0
"07/09/2015",0,0
"07/10/2015",0,0
"07/11/2015",0,0
"07/12/2015",0,0
"07/13/2015",0,0
"07/14/2015",0,0
"07/15/2015",0,0
"07/16/2015",0,0
"07/17/2015",0,0
"07/18/2015",0,0
"07/19/2015",0,0
"07/20/2015",0,0
"07/21/2015",0,0
"07/22/2015",0,0
"07/23/2015",0,0
"07/24/2015",0,0
"07/25/2015",0,0
"07/26/2015",0,0
"07/27/2015",0,0
"07/28/2015",0,0
"07/29/2015",0,0
"07/30/2015",0,0
"07/31/2015",0,0
"08/01/2015",0,0
"08/02/2015",0,0
"08/03/2015",0,0
"08/04/2015",0,0
"08/05/2015",0,0
"08/06/2015",0,0
"08/07/2015",0,0
"08/08/2015",0,0
"08/09/2015",0,0
"08/10/2015",0,0
"08/11/2015",0,0
"08/12/2015",0,0
"08/13/2015",0,0
"08/14/2015",0,0
"08/15/2015",0,0
"08/16/2015",0,0
"08/17/2015",0,0
"08/18/2015",0,0
"08/19/2015",0,0
"08/20/2015",0,0
"08/21/2015",0,0
"08/22/2015",0,0
"08/23/2015",0,0
"08/24/2015",0,0
"08/25/2015",0,0
"08/26/2015",0,0
"08/27/2015",0,0
"08/28/2015",0,0
"08/29/2015",0,0
"08/30/2015",0,0
"08/31/2015",0,0
"09/01/2015",0,0
