4/29/2015,4.03E-09,6.01E-09
4/30/2015,3.66E-09,5.47E-09
5/1/2015,3.64E-09,5.44E-09
5/2/2015,4.29E-09,6.41E-09
5/3/2015,5.80E-09,8.65E-09
5/4/2015,7.64E-09,1.14E-08
5/5/2015,9.17E-09,1.37E-08
5/6/2015,9.86E-09,1.47E-08
5/7/2015,9.80E-09,1.46E-08
5/8/2015,9.21E-09,1.38E-08
5/9/2015,8.38E-09,1.25E-08
5/10/2015,7.65E-09,1.14E-08
5/11/2015,7.47E-09,1.12E-08
5/12/2015,8.04E-09,1.20E-08
5/13/2015,8.84E-09,1.32E-08
5/14/2015,9.16E-09,1.37E-08
5/15/2015,8.47E-09,1.26E-08
5/16/2015,6.97E-09,1.04E-08
5/17/2015,5.09E-09,7.59E-09
5/18/2015,3.18E-09,4.75E-09
5/19/2015,1.68E-09,2.50E-09
5/20/2015,8.51E-10,1.27E-09
5/21/2015,5.90E-10,8.80E-10
5/22/2015,6.77E-10,1.01E-09
5/23/2015,8.91E-10,1.33E-09
5/24/2015,1.05E-09,1.56E-09
5/25/2015,1.12E-09,1.67E-09
5/26/2015,1.15E-09,1.72E-09
5/27/2015,1.16E-09,1.73E-09
5/28/2015,0,0
5/29/2015,0,0
5/30/2015,0,0
5/31/2015,0,0
6/1/2015,0,0
6/2/2015,0,0
6/3/2015,0,0
6/4/2015,0,0
6/5/2015,0,0
6/6/2015,0,0
6/7/2015,0,0
6/8/2015,0,0
6/9/2015,0,0
6/10/2015,0,0
6/11/2015,0,0
6/12/2015,0,0
6/13/2015,0,0
6/14/2015,0,0
6/15/2015,0,0
6/16/2015,0,0
6/17/2015,0,0
6/18/2015,0,0
6/19/2015,0,0
6/20/2015,0,0
6/21/2015,0,0
6/22/2015,0,0
6/23/2015,0,0
6/24/2015,0,0
6/25/2015,0,0
6/26/2015,0,0
6/27/2015,0,0
6/28/2015,0,0
6/29/2015,0,0
6/30/2015,0,0
7/1/2015,0,0
7/2/2015,0,0
7/3/2015,0,0
7/4/2015,0,0
7/5/2015,0,0
7/6/2015,0,0
7/7/2015,0,0
7/8/2015,0,0
7/9/2015,0,0
7/10/2015,0,0
7/11/2015,0,0
7/12/2015,0,0
7/13/2015,0,0
7/14/2015,0,0
7/15/2015,0,0
7/16/2015,0,0
7/17/2015,0,0
7/18/2015,0,0
7/19/2015,0,0
7/20/2015,0,0
7/21/2015,0,0
7/22/2015,0,0
7/23/2015,0,0
7/24/2015,0,0
7/25/2015,0,0
7/26/2015,0,0
7/27/2015,0,0
7/28/2015,0,0
7/29/2015,0,0
7/30/2015,0,0
7/31/2015,0,0
8/1/2015,0,0
8/2/2015,0,0
8/3/2015,0,0
8/4/2015,0,0
8/5/2015,0,0
8/6/2015,0,0
8/7/2015,0,0
8/8/2015,0,0
8/9/2015,0,0
8/10/2015,0,0
8/11/2015,0,0
8/12/2015,0,0
8/13/2015,0,0
8/14/2015,0,0
8/15/2015,0,0
8/16/2015,0,0
8/17/2015,0,0
8/18/2015,0,0
8/19/2015,0,0
8/20/2015,0,0
8/21/2015,0,0
8/22/2015,0,0
8/23/2015,0,0
8/24/2015,0,0
8/25/2015,0,0
8/26/2015,0,0
8/27/2015,0,0
8/28/2015,0,0
8/29/2015,0,0
8/30/2015,0,0
8/31/2015,0,0
9/1/2015,0,0
