04/29/2015,1.094e-08,7.3298e-09
04/30/2015,1.049e-08,7.0283e-09
05/01/2015,1.005e-08,6.7335e-09
05/02/2015,9.65e-09,6.4655e-09
05/03/2015,9.33e-09,6.2511e-09
05/04/2015,9.26e-09,6.2042e-09
05/05/2015,9.63e-09,6.4521e-09
05/06/2015,1.046e-08,7.0082e-09
05/07/2015,1.101e-08,7.3767e-09
05/08/2015,1.036e-08,6.9412e-09
05/09/2015,7.94e-09,5.3198e-09
05/10/2015,4.72e-09,3.1624e-09
05/11/2015,1.98e-09,1.3266e-09
05/12/2015,7.3e-10,4.891e-10
05/13/2015,6.2e-10,4.154e-10
05/14/2015,9.9e-10,6.633e-10
05/15/2015,1.29e-09,8.643e-10
05/16/2015,1.45e-09,9.715e-10
05/17/2015,1.51e-09,1.0117e-09
05/18/2015,1.5e-09,1.005e-09
05/19/2015,1.46e-09,9.782e-10
05/20/2015,1.43e-09,9.581e-10
05/21/2015,1.42e-09,9.514e-10
05/22/2015,1.42e-09,9.514e-10
05/23/2015,1.45e-09,9.715e-10
05/24/2015,1.5e-09,1.005e-09
05/25/2015,1.57e-09,1.0519e-09
05/26/2015,1.66e-09,1.1122e-09
05/27/2015,1.75e-09,1.1725e-09
05/28/2015,0,0
05/29/2015,0,0
05/30/2015,0,0
05/31/2015,0,0
06/01/2015,0,0
06/02/2015,0,0
06/03/2015,0,0
06/04/2015,0,0
06/05/2015,0,0
06/06/2015,0,0
06/07/2015,0,0
06/08/2015,0,0
06/09/2015,0,0
06/10/2015,0,0
06/11/2015,0,0
06/12/2015,0,0
06/13/2015,0,0
06/14/2015,0,0
06/15/2015,0,0
06/16/2015,0,0
06/17/2015,0,0
06/18/2015,0,0
06/19/2015,0,0
06/20/2015,0,0
06/21/2015,0,0
06/22/2015,0,0
06/23/2015,0,0
06/24/2015,0,0
06/25/2015,0,0
06/26/2015,0,0
06/27/2015,0,0
06/28/2015,0,0
06/29/2015,0,0
06/30/2015,0,0
07/01/2015,0,0
07/02/2015,0,0
07/03/2015,0,0
07/04/2015,0,0
07/05/2015,0,0
07/06/2015,0,0
07/07/2015,0,0
07/08/2015,0,0
07/09/2015,0,0
07/10/2015,0,0
07/11/2015,0,0
07/12/2015,0,0
07/13/2015,0,0
07/14/2015,0,0
07/15/2015,0,0
07/16/2015,0,0
07/17/2015,0,0
07/18/2015,0,0
07/19/2015,0,0
07/20/2015,0,0
07/21/2015,0,0
07/22/2015,0,0
07/23/2015,0,0
07/24/2015,0,0
07/25/2015,0,0
07/26/2015,0,0
07/27/2015,0,0
07/28/2015,0,0
07/29/2015,0,0
07/30/2015,0,0
07/31/2015,0,0
08/01/2015,0,0
08/02/2015,0,0
08/03/2015,0,0
08/04/2015,0,0
08/05/2015,0,0
08/06/2015,0,0
08/07/2015,0,0
08/08/2015,0,0
08/09/2015,0,0
08/10/2015,0,0
08/11/2015,0,0
08/12/2015,0,0
08/13/2015,0,0
08/14/2015,0,0
08/15/2015,0,0
08/16/2015,0,0
08/17/2015,0,0
08/18/2015,0,0
08/19/2015,0,0
08/20/2015,0,0
08/21/2015,0,0
08/22/2015,0,0
08/23/2015,0,0
08/24/2015,0,0
08/25/2015,0,0
08/26/2015,0,0
08/27/2015,0,0
08/28/2015,0,0
08/29/2015,0,0
08/30/2015,0,0
08/31/2015,0,0
09/01/2015,0,0
